,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue
106,book,Tyler,Lisa,desk,bed,"Tyler is reading a book near the bed. When Tyler is done, Tyler puts the book on the desk. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the desk to a bed. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
107,book,Tyler,Lisa,bed,desk,"Tyler is reading a book near the desk. When Tyler is done, Tyler puts the book on the bed. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the bed to a desk. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
108,book,Sean,Catherine,bed,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the bed to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
109,book,Sean,Catherine,table,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the table to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
110,book,Sean,Catherine,table,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the table to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
111,book,Sean,Catherine,desk,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the desk to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
112,book,Sean,Catherine,desk,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the desk to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
113,book,Sean,Catherine,bed,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the bed to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
114,book,Sean,Tyler,bed,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the bed to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
115,book,Sean,Tyler,table,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the table to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
116,book,Sean,Tyler,table,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the table to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
117,book,Sean,Tyler,desk,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the desk to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
118,book,Sean,Tyler,desk,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the desk to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
119,book,Sean,Tyler,bed,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the bed to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit
120,magazine,James,Pamela,bed,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the bed to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
121,magazine,James,Pamela,table,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the table to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
122,magazine,James,Pamela,table,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the table to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
123,magazine,James,Pamela,desk,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the desk to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
124,magazine,James,Pamela,desk,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the desk to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
125,magazine,James,Pamela,bed,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the bed to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
126,magazine,James,Emily,bed,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the bed to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
127,magazine,James,Emily,table,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the table to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
128,magazine,James,Emily,table,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the table to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
129,magazine,James,Emily,desk,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the desk to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
130,magazine,James,Emily,desk,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the desk to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
131,magazine,James,Emily,bed,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the bed to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
132,magazine,Pamela,Catherine,bed,table,"Pamela is reading a magazine near the table. When Pamela is done, Pamela puts the magazine on the bed. Pamela leaves to get something to eat in the kitchen. Catherine comes in and moves the magazine from the bed to a table. Then Pamela comes back into the room. Pamela thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
133,magazine,Pamela,Catherine,table,bed,"Pamela is reading a magazine near the bed. When Pamela is done, Pamela puts the magazine on the table. Pamela leaves to get something to eat in the kitchen. Catherine comes in and moves the magazine from the table to a bed. Then Pamela comes back into the room. Pamela thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
134,magazine,Pamela,Catherine,table,desk,"Pamela is reading a magazine near the desk. When Pamela is done, Pamela puts the magazine on the table. Pamela leaves to get something to eat in the kitchen. Catherine comes in and moves the magazine from the table to a desk. Then Pamela comes back into the room. Pamela thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
135,magazine,Pamela,Catherine,desk,table,"Pamela is reading a magazine near the table. When Pamela is done, Pamela puts the magazine on the desk. Pamela leaves to get something to eat in the kitchen. Catherine comes in and moves the magazine from the desk to a table. Then Pamela comes back into the room. Pamela thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
136,magazine,Pamela,Catherine,desk,bed,"Pamela is reading a magazine near the bed. When Pamela is done, Pamela puts the magazine on the desk. Pamela leaves to get something to eat in the kitchen. Catherine comes in and moves the magazine from the desk to a bed. Then Pamela comes back into the room. Pamela thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit
