,Unnamed: 0,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue,log_odds
99,99,book,Tyler,Pamela,desk,table,"Tyler is reading a book near the table. When Tyler is done, Tyler puts the book on the desk. Tyler leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the desk to a table. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-2.190042544016837
100,100,book,Tyler,Pamela,desk,bed,"Tyler is reading a book near the bed. When Tyler is done, Tyler puts the book on the desk. Tyler leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the desk to a bed. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-0.06798837832404243
101,101,book,Tyler,Pamela,bed,desk,"Tyler is reading a book near the desk. When Tyler is done, Tyler puts the book on the bed. Tyler leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the bed to a desk. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,5.868867451472347
102,102,book,Tyler,Lisa,bed,table,"Tyler is reading a book near the table. When Tyler is done, Tyler puts the book on the bed. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the bed to a table. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,3.610743527847508
103,103,book,Tyler,Lisa,table,bed,"Tyler is reading a book near the bed. When Tyler is done, Tyler puts the book on the table. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the table to a bed. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,2.770958886709054
104,104,book,Tyler,Lisa,table,desk,"Tyler is reading a book near the desk. When Tyler is done, Tyler puts the book on the table. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the table to a desk. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,4.588656365659979
105,105,book,Tyler,Lisa,desk,table,"Tyler is reading a book near the table. When Tyler is done, Tyler puts the book on the desk. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the desk to a table. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-1.0772323418412855
106,106,book,Tyler,Lisa,desk,bed,"Tyler is reading a book near the bed. When Tyler is done, Tyler puts the book on the desk. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the desk to a bed. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,0.8592204814545261
107,107,book,Tyler,Lisa,bed,desk,"Tyler is reading a book near the desk. When Tyler is done, Tyler puts the book on the bed. Tyler leaves to get something to eat in the kitchen. Lisa comes in and moves the book from the bed to a desk. Then Tyler comes back into the room. Tyler thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,5.5357208240965585
108,108,book,Sean,Catherine,bed,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the bed to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,2.856592128130594
109,109,book,Sean,Catherine,table,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the table to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,2.720589643765741
110,110,book,Sean,Catherine,table,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the table to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,4.493801086497934
111,111,book,Sean,Catherine,desk,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the desk to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-2.666517293592714
112,112,book,Sean,Catherine,desk,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the desk to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-0.3538914214410285
113,113,book,Sean,Catherine,bed,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Catherine comes in and moves the book from the bed to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,5.603800275901979
114,114,book,Sean,Tyler,bed,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the bed to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,2.509078979448646
115,115,book,Sean,Tyler,table,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the table to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,2.477723106887311
116,116,book,Sean,Tyler,table,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the table. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the table to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,4.250014336967533
117,117,book,Sean,Tyler,desk,table,"Sean is reading a book near the table. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the desk to a table. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-2.532648027480906
118,118,book,Sean,Tyler,desk,bed,"Sean is reading a book near the bed. When Sean is done, Sean puts the book on the desk. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the desk to a bed. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,-0.28030685170773834
119,119,book,Sean,Tyler,bed,desk,"Sean is reading a book near the desk. When Sean is done, Sean puts the book on the bed. Sean leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the bed to a desk. Then Sean comes back into the room. Sean thinks the book is on the [MASK] .",False belief,End,2,2,1,Explicit,5.131475965635555
120,120,magazine,James,Pamela,bed,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the bed to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,0.569970102037358
121,121,magazine,James,Pamela,table,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the table to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,3.2116660875272345
122,122,magazine,James,Pamela,table,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the table to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,4.294222881065186
123,123,magazine,James,Pamela,desk,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the desk to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,-3.362534516406931
124,124,magazine,James,Pamela,desk,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the desk to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,-0.8443202635272188
125,125,magazine,James,Pamela,bed,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine from the bed to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,4.822819719429049
126,126,magazine,James,Emily,bed,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the bed. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the bed to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,1.0859460643066121
127,127,magazine,James,Emily,table,bed,"James is reading a magazine near the bed. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the table to a bed. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,3.243993767213372
128,128,magazine,James,Emily,table,desk,"James is reading a magazine near the desk. When James is done, James puts the magazine on the table. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the table to a desk. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,4.006018682217907
129,129,magazine,James,Emily,desk,table,"James is reading a magazine near the table. When James is done, James puts the magazine on the desk. James leaves to get something to eat in the kitchen. Emily comes in and moves the magazine from the desk to a table. Then James comes back into the room. James thinks the magazine is on the [MASK] .",False belief,End,2,2,1,Explicit,-2.857440946308004
