,Unnamed: 0,Item,Condition,Condition code,Scenario,Modified,First_mention,Recent_mention,prior_mentions_start,prior_mentions_end,num_sentences,probability,belief,consistency,final_word,masked_passages
67,67,4,2,TB-IC,"John passed by the kitchen. John washed the dishes after his breakfast and left his watch in the kitchen.  Later, John noticed Victoria move the watch to the bedroom. When John wanted to find his watch he looked in the kitchen.",Yes,Start,End,2,1,4,0.5453193783760071,TB,IC,kitchen,"John passed by the kitchen. John washed the dishes after his breakfast and left his watch in the kitchen.  Later, John noticed Victoria move the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
68,68,4,2,TB-IC,"John washed the dishes after his breakfast and left his watch in the kitchen.  Later, John noticed Victoria move the watch to the bedroom. John was near the kitchen. When John wanted to find his watch he looked in the kitchen.",Yes,Start,Start,2,1,4,0.8614162802696228,TB,IC,kitchen,"John washed the dishes after his breakfast and left his watch in the kitchen.  Later, John noticed Victoria move the watch to the bedroom. John was near the kitchen. When John wanted to find his watch he looked in the [MASK] ."
69,69,4,2,TB-IC,"John washed the dishes after his breakfast and left his watch in the kitchen.  Later, John noticed Victoria move the watch to the bedroom. John was near the bedroom. When John wanted to find his watch he looked in the kitchen.",Yes,Start,End,1,2,4,0.23618325591087339,TB,IC,kitchen,"John washed the dishes after his breakfast and left his watch in the kitchen.  Later, John noticed Victoria move the watch to the bedroom. John was near the bedroom. When John wanted to find his watch he looked in the [MASK] ."
70,70,4,3,FB-C,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the kitchen.",No,Start,End,1,1,3,0.2784035801887512,FB,C,kitchen,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
71,71,4,3,FB-C,"John passed by the bedroom. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the kitchen.",Yes,End,End,1,2,4,0.2931470572948456,FB,C,kitchen,"John passed by the bedroom. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
72,72,4,3,FB-C,"John passed by the kitchen. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the kitchen.",Yes,Start,End,2,1,4,0.22550846636295316,FB,C,kitchen,"John passed by the kitchen. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
73,73,4,3,FB-C,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the kitchen. When John wanted to find his watch he looked in the kitchen.",Yes,Start,Start,2,1,4,0.7688722610473633,FB,C,kitchen,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the kitchen. When John wanted to find his watch he looked in the [MASK] ."
74,74,4,3,FB-C,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the bedroom. When John wanted to find his watch he looked in the kitchen.",Yes,Start,End,1,2,4,0.1036793813109398,FB,C,kitchen,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the bedroom. When John wanted to find his watch he looked in the [MASK] ."
75,75,4,4,FB-IC,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the bedroom.",No,Start,End,1,1,3,0.051855903118848794,FB,IC,bedroom,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
76,76,4,4,FB-IC,"John passed by the bedroom. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the bedroom.",Yes,End,End,1,2,4,0.11215457320213316,FB,IC,bedroom,"John passed by the bedroom. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
77,77,4,4,FB-IC,"John passed by the kitchen. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the bedroom.",Yes,Start,End,2,1,4,0.16824598610401154,FB,IC,bedroom,"John passed by the kitchen. John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. When John wanted to find his watch he looked in the [MASK] ."
78,78,4,4,FB-IC,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the kitchen. When John wanted to find his watch he looked in the bedroom.",Yes,Start,Start,2,1,4,0.009766159579157831,FB,IC,bedroom,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the kitchen. When John wanted to find his watch he looked in the [MASK] ."
79,79,4,4,FB-IC,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the bedroom. When John wanted to find his watch he looked in the bedroom.",Yes,Start,End,1,2,4,0.24785415828227997,FB,IC,bedroom,"John washed the dishes after his breakfast and left his watch in the kitchen.  While John was dressing, Victoria moved the watch to the bedroom. John was near the bedroom. When John wanted to find his watch he looked in the [MASK] ."
80,80,5,1,TB-C,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the loft.",No,Start,End,1,1,3,0.05360664799809456,TB,C,loft,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
81,81,5,1,TB-C,"Mum passed by the loft. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the loft.",Yes,End,End,1,2,4,0.29784420132637024,TB,C,loft,"Mum passed by the loft. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
82,82,5,1,TB-C,"Mum passed by the bedroom. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the loft.",Yes,Start,End,2,1,4,0.09019441157579423,TB,C,loft,"Mum passed by the bedroom. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
83,83,5,1,TB-C,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. Mum was near the bedroom. When Mum wanted to see the presents again she looked in the loft.",Yes,Start,Start,2,1,4,0.01104429829865694,TB,C,loft,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. Mum was near the bedroom. When Mum wanted to see the presents again she looked in the [MASK] ."
84,84,5,1,TB-C,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. Mum was near the loft. When Mum wanted to see the presents again she looked in the loft.",Yes,Start,End,1,2,4,0.7427362203598022,TB,C,loft,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. Mum was near the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
85,85,5,2,TB-IC,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the bedroom.",No,Start,End,1,1,3,0.2217082381248474,TB,IC,bedroom,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
86,86,5,2,TB-IC,"Mum passed by the loft. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the bedroom.",Yes,End,End,1,2,4,0.4018150269985199,TB,IC,bedroom,"Mum passed by the loft. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
87,87,5,2,TB-IC,"Mum passed by the bedroom. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the bedroom.",Yes,Start,End,2,1,4,0.5743620991706848,TB,IC,bedroom,"Mum passed by the bedroom. Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. When Mum wanted to see the presents again she looked in the [MASK] ."
88,88,5,2,TB-IC,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. Mum was near the bedroom. When Mum wanted to see the presents again she looked in the bedroom.",Yes,Start,Start,2,1,4,0.718509316444397,TB,IC,bedroom,"Mum bought the Christmas presents and hid them all in the bedroom.  Later, Mum watched Dad move the presents to the loft. Mum was near the bedroom. When Mum wanted to see the presents again she looked in the [MASK] ."
